"","partID_given","partID","dyadID","gender_baseline","Progress","Duration","RecordedDate","DistributionChannel","day","gender","gender_6_TEXT","gate1","gate2","gate3","gate4","gate5","gate6","beds","vaccum","food","dishes","garbage","yardwork","pets","laundry","errands","cars","finances","events","calls","other_chores","fair_chores","satisfied_chores","homeschool","attention","worrying","activities","clothes","sick","getting_up","put_to_bed","discipline","reading","playing","picking_up","hygiene","dressing","comforting","feeding","other_childcare","fair_childcare","satisfied_childcare","wfibs1","wfibs2","wfibs3","covid_pres1","covid_pres2","covid_pres3","covid_pres4","covid_pres5","covid_pres6","qmi1","qmi2","qmi3","qmi4","comm1","comm2","comm3","comm4","comments","ResponseID","RecordedDate_lag","dist","first_sec","prob","rec_num","weekish","day_of_study","week","problems","ID_check"
"1219","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,216,2020-10-10 17:16:00,"email","Saturday","Woman",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","None","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Somewhat disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Somewhat disagree","Strongly disagree","Somewhat agree","I didn't feel.well.today so my partner ran errands for me and got me what I needed.",6,2020-10-03 18:46:00,6.9375,2,0,13,2,13,2,0,0
"1220","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,182,2020-10-11 17:06:00,"email","Sunday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No","None","Slightly unfair to you","Somewhat dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","I cleaned my mother's house today and my partner could've helped me out but didn't ",8,2020-10-04 18:00:00,6.9625,2,0,14,2,14,2,0,0
"1221","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,130,2020-10-12 18:10:00,"smsinvite","Monday","Woman",NA,"Somewhat agree","Strongly disagree","Neither agree nor disagree","","","","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No","Fair to both you and your partner","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A little true about me","Somewhat true about me","Somewhat true about me","Mostly true about me","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","No",3,NA,NA,1,0,1,1,1,1,0,0
"1222","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,115,2020-10-13 17:04:00,"smsinvite","Tuesday","Woman",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","Pretty much fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Somewhat true about me","Somewhat true about me","Somewhat true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",11,NA,NA,1,0,2,1,2,1,0,0
"1223","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,101,2020-10-14 18:22:00,"smsinvite","Wednesday","Woman",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Somewhat true about me","Somewhat true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",13,NA,NA,1,0,3,1,3,1,0,0
"1224","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,110,2020-10-15 17:07:00,"smsinvite","Thursday","Woman",NA,"Strongly agree","Strongly disagree","Somewhat disagree","","","","Yes","Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Somewhat true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",9,NA,NA,1,0,4,1,4,1,0,0
"1225","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,78,2020-10-16 17:26:00,"smsinvite","Friday","Woman",NA,"Somewhat agree","Strongly disagree","Neither agree nor disagree","","","","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",1,NA,NA,1,0,5,1,5,1,0,0
"1226","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,79,2020-10-17 17:19:00,"smsinvite","Saturday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","Yes","No","Yes","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",5,NA,NA,1,0,6,1,6,1,0,0
"1227","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,69,2020-10-18 17:40:00,"smsinvite","Sunday","Woman",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",7,NA,NA,1,0,7,1,7,1,0,0
"1228","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,79,2020-10-19 17:08:00,"smsinvite","Monday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Somewhat true about me","Somewhat true about me","Somewhat true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",4,2020-10-12 18:10:00,6.95694444444444,2,0,8,2,8,2,0,0
"1229","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,65,2020-10-20 17:12:00,"smsinvite","Tuesday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",12,2020-10-13 17:04:00,7.00555555555556,2,0,9,2,9,2,0,0
"1230","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,85,2020-10-21 19:01:00,"smsinvite","Wednesday","Woman",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Somewhat true about me","Somewhat true about me","Mostly true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",14,2020-10-14 18:22:00,7.02708333333333,2,0,10,2,10,2,0,0
"1231","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,118,2020-10-22 17:05:00,"smsinvite","Thursday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",10,2020-10-15 17:07:00,6.99861111111111,2,0,11,2,11,2,0,0
"1232","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,107,2020-10-23 17:09:00,"smsinvite","Friday","Woman",NA,"Strongly agree","Strongly disagree","Strongly disagree","","","","Yes","Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","Pretty much fair to me","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Somewhat true about me","Mostly true about me","Somewhat true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",2,2020-10-16 17:26:00,6.98819444444444,2,0,12,2,12,2,0,0
"1233","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,70,2020-10-24 18:08:00,"smsinvite","Saturday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","Yes","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",6,2020-10-17 17:19:00,7.03402777777778,2,0,13,2,13,2,0,0
"1234","","R_saSfdqUHzDlqjpT",29258147,"Woman",100,70,2020-10-25 17:28:00,"smsinvite","Sunday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",8,2020-10-18 17:40:00,6.99166666666667,2,0,14,2,14,2,0,0
"1235","","R_2dSxlpVSMzcunYB",29273822,"Man",100,309,2020-10-12 17:30:00,"email","Monday","Man",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","None","Fair to both you and your partner","Neither satisfied nor dissatisfied","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","None","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","A little true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly disagree","None",3,NA,NA,1,0,1,1,1,1,0,0
"1236","","R_2dSxlpVSMzcunYB",29273822,"Man",100,296,2020-10-13 17:51:00,"email","Tuesday","Man",NA,"Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","None","Fair to both you and your partner","Neither satisfied nor dissatisfied","Yes","Yes","Yes","Yes","No","No","Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","None","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","Neither agree nor disagree","A little true about me","A little true about me","Somewhat true about me","Mostly true about me","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","None",11,NA,NA,1,0,2,1,2,1,0,0
"1237","","R_2dSxlpVSMzcunYB",29273822,"Man",100,319,2020-10-14 17:10:00,"email","Wednesday","Man",NA,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","None","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","None","Fair to both you and your partner","Somewhat satisfied","Strongly disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","None",13,NA,NA,1,0,3,1,3,1,0,0
"1238","","R_2dSxlpVSMzcunYB",29273822,"Man",100,238,2020-10-15 17:56:00,"email","Thursday","Man",NA,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No","Yes","none","Pretty much fair to me","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","none","Pretty much fair to me","Somewhat satisfied","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","A little true about me","A little true about me","A little true about me","A little true about me","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","none",9,NA,NA,1,0,4,1,4,1,0,0
"1239","","R_2dSxlpVSMzcunYB",29273822,"Man",100,305,2020-10-16 17:57:00,"email","Friday","Man",NA,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","No","No","Yes","Yes","No","No","No","No","Yes","No","Yes","No","Yes","None","Pretty much fair to me","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","None","Pretty much fair to me","Somewhat satisfied","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Somewhat true about me","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","None",1,NA,NA,1,0,5,1,5,1,0,0
